,World,Sub-Saharan Africa,Northern Africa and Western Asia,Central and Southern Asia,Eastern and South-Eastern Asia,Latin America and the Caribbean,Oceania (excluding Australia and New Zealand),Australia/New Zealand,Europe and Northern America,"Europe, Northern America, Australia, and New Zealand",More developed regions,Less developed regions,Least developed countries,"Less developed regions, excluding least developed countries","Less developed regions, excluding China",Land-locked Developing Countries (LLDC),LLDC: Africa,LLDC: Asia,LLDC: Europe,LLDC: Latin America,Small Island Developing States (SIDS),SIDS Caribbean,SIDS Pacific,"SIDS Atlantic, Indian Ocean and South China Sea (AIS)",High-and-upper-middle-income countries,Low-and-Lower-middle-income countries,High-income countries,Low-and-middle-income countries,Middle-income countries,Upper-middle-income countries,Lower-middle-income countries,Low-income countries,No income group available,Africa,Eastern Africa,Burundi,Comoros,Djibouti,Eritrea,Ethiopia,Kenya,Madagascar,Malawi,Mauritius,Mayotte,Mozambique,Réunion,Rwanda,Seychelles,Somalia,South Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe,Middle Africa,Angola,Cameroon,Central African Republic,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Sao Tome and Principe,Northern Africa,Algeria,Egypt,Libya,Morocco,Sudan,Tunisia,Western Sahara,Southern Africa,Botswana,Eswatini,Lesotho,Namibia,South Africa,Western Africa,Benin,Burkina Faso,Cabo Verde,Côte d'Ivoire,Gambia,Ghana,Guinea,Guinea-Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Saint Helena,Senegal,Sierra Leone,Togo,Asia,Central Asia,Kazakhstan,Kyrgyzstan,Tajikistan,Turkmenistan,Uzbekistan,Eastern Asia,China,"China, Hong Kong SAR","China, Macao SAR","China, Taiwan Province of China",Dem. People's Republic of Korea,Japan,Mongolia,Republic of Korea,Southern Asia,Afghanistan,Bangladesh,Bhutan,India,Iran (Islamic Republic of),Maldives,Nepal,Pakistan,Sri Lanka,South-Eastern Asia,Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Philippines,Singapore,Thailand,Timor-Leste,Viet Nam,Western Asia,Armenia,Azerbaijan,Bahrain,Cyprus,Georgia,Iraq,Israel,Jordan,Kuwait,Lebanon,Oman,Qatar,Saudi Arabia,State of Palestine,Syrian Arab Republic,Türkiye,United Arab Emirates,Yemen,Europe,Eastern Europe,Belarus,Bulgaria,Czechia,Hungary,Poland,Republic of Moldova,Romania,Russian Federation,Slovakia,Ukraine,Northern Europe,Denmark,Estonia,Faroe Islands,Finland,Guernsey,Iceland,Ireland,Isle of Man,Jersey,Latvia,Lithuania,Norway,Sweden,United Kingdom,Southern Europe,Albania,Andorra,Bosnia and Herzegovina,Croatia,Gibraltar,Greece,Holy See,Italy,Kosovo (under UNSC res. 1244),Malta,Montenegro,North Macedonia,Portugal,San Marino,Serbia,Slovenia,Spain,Western Europe,Austria,Belgium,France,Germany,Liechtenstein,Luxembourg,Monaco,Netherlands,Switzerland,Caribbean,Anguilla,Antigua and Barbuda,Aruba,Bahamas,Barbados,"Bonaire, Sint Eustatius and Saba",British Virgin Islands,Cayman Islands,Cuba,Curaçao,Dominica,Dominican Republic,Grenada,Guadeloupe,Haiti,Jamaica,Martinique,Montserrat,Puerto Rico,Saint Barthélemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Vincent and the Grenadines,Sint Maarten (Dutch part),Trinidad and Tobago,Turks and Caicos Islands,United States Virgin Islands,Central America,Belize,Costa Rica,El Salvador,Guatemala,Honduras,Mexico,Nicaragua,Panama,South America,Argentina,Bolivia (Plurinational State of),Brazil,Chile,Colombia,Ecuador,Falkland Islands (Malvinas),French Guiana,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela (Bolivarian Republic of),Northern America,Bermuda,Canada,Greenland,Saint Pierre and Miquelon,United States of America,Oceania,Australia,New Zealand,Melanesia,Fiji,New Caledonia,Papua New Guinea,Solomon Islands,Vanuatu,Micronesia,Guam,Kiribati,Marshall Islands,Micronesia (Fed. States of),Nauru,Northern Mariana Islands,Palau,Polynesia,American Samoa,Cook Islands,French Polynesia,Niue,Samoa,Tokelau,Tonga,Tuvalu,Wallis and Futuna Islands
1950,2493081151.0000014,177730784.99999994,100006533.99999997,481648026.99999964,836462851.0,167780816.50000003,2494030.500000001,10087948.500000006,716870158.5000002,726958107.0,813401309.9999999,1679679841.0,198759936.50000003,1480919904.500001,1125864578.9999998,104395879.00000001,55125378.99999998,40899320.49999999,3776968.4999999995,4594210.999999996,23402769.499999993,17901095.500000004,2898664.5000000005,2603009.4999999986,1664162420.0000002,823138874.9999996,692706137.4999999,1794595157.4999995,1682178212.9999995,971456282.5,710721930.4999999,112416944.49999999,5564342.500000001,227775946.49999985,65735514.99999997,2254936.5000000005,161938.00000000003,62330.50000000001,814865.0000000003,17670403.499999996,5769132.500000001,3956072.0000000014,2950299.4999999995,525558.4999999999,20526.500000000007,5910212.999999999,249214.0,2157095.5000000014,38283.99999999999,2213130.000000001,2493278.500000001,5750885.999999998,7625150.500000002,2321300.0000000005,2790901.0000000014,26735247.499999993,4551866.999999998,4330080.999999998,1438056.5000000007,2525451.500000002,835260.0000000001,12294254.499999993,226562.5,472840.9999999998,60873.50000000003,50045161.49999999,9018273.500000002,21148143.999999993,1131458.0,8935444.999999996,6189904.000000003,3608976.999999999,12959.999999999998,14817910.499999994,413696.50000000006,271655.00000000006,579547.0000000002,514590.5,13038421.49999999,70442111.99999999,2250475.000000002,4213152.000000001,184972.49999999985,2735175.000000002,306735.49999999994,5080643.0,3013177.499999999,543626.4999999995,918900.0000000001,4696911.000000002,657714.9999999997,2597809.0000000014,37283006.99999998,5223.999999999998,2555369.0,1999620.5000000005,1399599.4999999995,1368072250.4999998,17575491.5,6787077.499999997,1751114.5000000002,1528293.5,1269167.500000001,6239838.500000005,671914076.4999998,544043743.5,1978337.0000000005,196652.00000000003,7596529.499999999,11116731.999999994,86443203.00000003,781687.0000000003,19757192.499999996,464072535.4999998,7776175.499999998,41206848.49999999,169982.00000000003,346277828.0,16510520.500000002,74448.0,8396599.000000002,35849170.99999996,7810963.000000002,164548774.49999997,48297.49999999999,4375253.500000001,68798996.50000003,1684549.0,6098251.999999998,17737100.499999996,18849527.500000004,1013308.5,20428098.000000007,414762.00000000006,25100629.500000004,49961372.499999985,1382867.9999999998,3131968.4999999995,117263.00000000003,493869.5,3497439.4999999995,5653343.499999997,1289230.5000000002,438800.49999999977,153957.49999999994,1349342.0000000002,456987.49999999994,24283.000000000007,1703268.5,944621.5000000006,3612066.5,21020780.5,74511.99999999997,4616770.500000002,548862933.9999998,220503290.99999997,7127349.0,7248280.499999997,8916693.999999998,9337857.499999996,24780021.999999993,2528323.499999999,16397269.0,103391822.50000003,3465724.000000002,37309948.99999999,77376682.49999999,4268383.000000003,1102024.5000000005,31663.499999999978,4008395.999999998,44945.50000000001,142664.00000000006,2912624.5,55085.5,57108.99999999998,1918694.5000000005,2432692.4999999995,3265150.499999999,7016513.999999999,50120735.499999985,108562477.50000003,1247840.5000000007,5995.999999999998,2690397.0000000014,3864973.4999999995,21655.99999999998,7650938.499999995,879.9999999999999,46391565.0,778460.4999999994,294679.49999999994,402508.5,1248645.0000000007,8418752.500000004,12947.500000000002,6009149.0,1446353.9999999998,28076734.499999993,142420482.99999997,6936432.0,8617407.5,41882900.00000001,69847386.50000003,13763.500000000004,296569.49999999994,19665.499999999993,10113730.0,4692628.499999999,17193213.500000007,5001.999999999997,45443.50000000001,42737.999999999985,83485.99999999999,209916.5,6994.499999999998,7371.499999999997,7001.999999999998,5924458.000000001,101769.00000000001,50194.99999999999,2379887.0,77260.0,215513.50000000003,3265691.0,1407199.9999999995,232070.00000000015,12943.499999999996,2229064.500000001,2005.9999999999984,47231.99999999998,92989.49999999994,2983.9999999999986,61656.500000000015,1449.9999999999989,648770.4999999999,5038.500000000004,27081.000000000004,37615587.00000004,69072.99999999994,926733.0,2183499.500000001,3097182.0000000005,1558924.4999999998,27587889.00000002,1331438.0,860848.0000000003,112972015.99999996,17017968.5,3089871.9999999995,53408366.0,6628209.999999999,11766967.499999993,3516531.4999999995,2189.999999999998,23396.000000000015,418016.00000000006,1504339.0000000002,7677406.000000002,195564.49999999988,2234358.0,5488830.999999998,168007224.49999997,37212.999999999985,13741625.50000001,23208.50000000002,4488.499999999998,154200689.0,12581979.000000006,8176704.500000001,1911244.0000000005,2076907.5000000016,309513.5,63789.49999999998,1543428.9999999993,108634.00000000001,51541.49999999998,161716.00000000006,60776.499999999985,37845.5,12995.999999999998,32105.999999999993,3406.9999999999986,7110.500000000001,7474.499999999998,255407.0,19042.499999999996,14692.5,64342.499999999985,4496.999999999998,88280.49999999997,1591.9999999999986,49659.50000000003,4764.499999999998,8536.0
1951,2536915241.999998,181303861.99999985,102459579.49999996,492128424.5000003,851472157.4999996,172177554.4999999,2545212.499999999,10369749.500000002,724458702.0,734828451.5000004,822678265.4999999,1714236976.4999998,202651908.4999999,1511585068.0000005,1150347022.5000007,106629623.0,56284568.49999996,41826215.99999999,3843707.000000001,4675131.499999998,23897976.999999996,18257057.50000001,2953094.4999999995,2687825.000000001,1690980614.9999995,839904869.0000001,700618417.5000002,1830267066.5000002,1716411197.9999995,990362197.499999,726049000.5000002,113855868.50000004,5810197.0,232556495.99999997,67183322.50000001,2305745.000000003,165533.00000000006,64308.49999999999,827024.4999999999,17989051.5,5893524.000000001,4057198.000000001,3002885.0000000005,541169.5000000002,20924.000000000007,5978143.500000003,258511.5,2236029.5000000005,38683.00000000001,2276679.999999999,2529617.499999998,5911139.000000003,7812970.500000003,2393298.500000001,2880886.5000000014,27193818.500000004,4602558.499999997,4395349.499999997,1461250.0000000002,2570404.5000000014,853633.4999999998,12542609.5,230614.99999999994,475636.4999999998,61761.500000000015,51252634.00000002,9269719.000000002,21605897.999999985,1145385.4999999998,9159283.499999998,6376053.499999998,3682090.5000000014,14204.0,15121768.499999994,423554.99999999994,278604.49999999994,590265.0000000003,520390.5,13308953.499999994,71804952.50000004,2267307.500000001,4260384.0,187198.49999999997,2809359.000000002,314491.4999999999,5229100.5,3061973.0000000005,549736.5,936406.0,4766701.000000002,670883.5000000003,2684752.0000000005,37994073.000000015,5274.500000000004,2619641.4999999995,2023273.4999999995,1424397.0000000002,1394807527.5000002,18075648.000000015,7020816.000000002,1787503.5000000007,1588319.499999999,1294063.4999999995,6384945.5,682986516.0,553757571.9999998,2069474.5000000016,200112.0,7862795.499999999,10583568.000000002,87849814.0,794323.0000000001,19868856.999999978,474052776.49999964,7879338.500000002,42022295.49999999,174600.0,353868877.00000006,16921243.5,75713.00000000003,8572659.500000004,36581814.49999999,7956234.999999998,168485641.5,51189.99999999999,4475688.499999998,70286252.99999999,1725241.5,6257393.499999999,18070400.5,19568081.000000007,1068030.0000000002,20964934.500000004,418260.5000000003,25600168.499999996,51206945.49999999,1417256.0,3187149.4999999986,120749.99999999996,501048.50000000006,3541233.499999998,5774121.999999999,1351796.9999999986,471149.50000000023,158449.49999999994,1387563.5000000002,462756.4999999997,25066.500000000004,1763604.4999999993,952944.0000000003,3684851.0,21643525.500000004,79539.99999999999,4684138.5,553830397.5000001,223520940.5,7189194.999999998,7314262.999999999,8997223.999999998,9423148.499999998,25222538.999999993,2572709.000000001,16625587.499999987,104844104.50000004,3525360.500000001,37806809.49999999,77844828.99999999,4300239.000000002,1116177.4999999993,31902.5,4047631.000000002,45822.00000000002,145417.0,2936834.5,55061.500000000015,58014.99999999999,1933888.0000000007,2458569.999999999,3295917.000000002,7072833.999999998,50346519.99999999,109418191.5,1276356.4999999995,5818.499999999997,2730212.499999999,3911653.4999999995,21462.000000000015,7712732.500000002,885.9999999999999,46751776.50000001,794303.0,300454.9999999999,410069.00000000006,1270997.9999999998,8474066.999999994,13119.5,6067000.499999998,1462723.9999999995,28214557.50000001,143046436.49999997,6930467.000000001,8655723.0,42333445.49999999,69781719.50000001,13999.49999999999,298160.0,20347.499999999993,10264504.499999996,4748070.000000001,17530747.500000004,5210.499999999998,46420.00000000001,43858.0,84585.0,213397.5,7028.999999999999,7393.000000000005,7133.500000000003,6042172.999999996,104407.50000000001,50439.50000000003,2450141.0000000005,77932.49999999994,219561.0000000001,3314906.9999999986,1447462.4999999998,237477.00000000017,12845.499999999996,2247513.0000000005,2054.9999999999986,48308.500000000015,93966.00000000001,3112.9999999999986,63343.00000000001,1552.9999999999982,665726.5000000005,5052.000000000001,27744.499999999993,38615659.0,71121.49999999999,958390.4999999999,2235300.0000000005,3177352.500000002,1601473.9999999995,28320373.499999996,1369649.0000000005,881997.9999999999,116031148.00000001,17356415.000000004,3137195.4999999963,55018682.0,6756481.000000001,12078786.499999994,3607611.9999999995,2202.999999999999,23697.000000000007,429085.9999999997,1537936.0,7893612.999999998,200502.99999999994,2256368.0,5732570.0,170628304.50000006,37796.500000000044,14083171.999999994,23664.500000000007,4531.999999999999,156479139.50000003,12914962.000000006,8418560.0,1951189.5000000002,2119090.5000000014,316123.5,64727.49999999999,1574922.0000000005,110957.50000000004,52360.00000000001,164429.9999999999,61298.99999999999,38622.00000000002,13111.499999999993,33003.000000000015,3510.499999999997,7233.5,7650.499999999998,261691.99999999994,19425.500000000007,15053.999999999998,65905.49999999991,4541.999999999998,90509.99999999997,1561.9999999999984,50951.00000000002,4925.5,8816.500000000002
1952,2584075131.0000005,185013433.50000006,105051997.50000001,503177080.9999999,868734402.4999999,176741832.99999994,2600504.000000002,10628383.000000007,732127496.5000001,742755879.4999995,831890880.0,1752184250.9999998,206708988.00000003,1545475263.0000002,1176539375.5000007,108934165.50000007,57485239.499999985,42774648.000000015,3914236.499999999,4760041.499999998,24404636.00000001,18618230.499999996,3012181.0,2774224.499999998,1720035029.5,857753308.0,708711756.5000002,1869076581.0000002,1753494920.9999998,1011323272.9999998,742171647.9999999,115581659.99999991,6061162.999999997,237539103.99999997,68699744.0,2355804.0,168976.00000000003,66354.5,840338.5000000002,18326163.50000001,6033244.500000004,4160834.0,3059378.500000001,557175.5,21342.5,6050746.499999996,268197.50000000006,2316508.500000002,38988.49999999999,2340249.000000001,2569206.4999999995,6077015.499999999,8009075.000000003,2467248.0,2972897.499999999,27669684.499999996,4651684.000000002,4464711.999999999,1484823.4999999993,2616310.9999999986,872680.5,12803610.000000004,234683.49999999997,478587.0000000002,62593.0,52525670.499999985,9521079.999999993,22104925.5,1162477.9999999998,9394873.499999996,6568605.000000001,3758174.500000001,15534.000000000004,15443395.499999989,433709.9999999998,285629.9999999999,601943.0000000007,526633.5000000002,13595478.999999996,73200609.50000001,2285775.0000000005,4310351.000000003,189432.00000000003,2885702.0000000005,322637.9999999998,5387472.500000004,3111680.9999999995,553911.9999999994,954975.5,4836363.000000003,684804.5000000003,2771886.000000003,38716198.00000001,5300.999999999999,2686996.4999999995,2047198.0000000002,1449923.5000000007,1424437810.4999995,18585851.999999993,7258711.499999997,1824577.4999999995,1645565.500000001,1320524.5000000005,6536473.000000002,696070356.5000002,565130692.4999999,2164793.0000000005,200400.50000000003,8148989.5,10253641.999999998,89135000.50000003,807085.9999999999,20229752.499999993,484591228.9999997,7987783.500000001,42893005.50000002,179379.99999999997,361873900.49999964,17344409.0,77063.00000000003,8747290.500000004,37376923.000000015,8111474.000000001,172664046.00000003,54233.00000000002,4577958.000000006,71876369.99999993,1766178.4999999993,6422829.499999999,18417994.499999996,20328752.000000004,1126084.5000000002,21527388.500000007,422421.99999999994,26143835.499999985,52526327.00000003,1454080.9999999993,3246996.4999999986,124448.49999999994,508690.0000000002,3586782.000000001,5913001.0,1414211.5,506444.0000000001,163157.00000000003,1427078.0,468819.9999999998,25886.99999999999,1826507.9999999998,962303.9999999998,3765229.000000002,22289763.999999996,84760.99999999996,4758164.499999998,558785850.0000005,226568905.0,7264377.000000002,7361808.500000001,9077188.000000002,9503904.999999996,25672322.999999996,2619742.5000000014,16846031.499999996,106325817.50000003,3591849.9999999977,38305862.000000015,78217610.00000004,4332212.0,1129856.0000000005,32015.499999999996,4090825.5000000014,46097.500000000015,147760.49999999997,2941428.499999999,54640.0,58713.99999999997,1949509.9999999998,2486204.9999999986,3327791.0000000014,7124627.000000004,50495927.5,110240181.99999999,1308352.0,5455.500000000001,2774641.000000001,3957395.5,21470.000000000004,7775405.000000003,891.9999999999999,47018052.99999996,811000.0000000001,304907.50000000006,418895.99999999994,1294493.999999999,8523298.000000002,13278.999999999998,6127237.499999998,1479658.9999999993,28405746.999999996,143759153.00000003,6927233.499999999,8696602.000000002,42780051.5,69826725.0,14226.999999999998,299900.9999999998,20557.49999999999,10382258.5,4811597.000000004,17871390.499999993,5369.0,47396.999999999985,45028.99999999996,86163.00000000007,216505.4999999999,7114.999999999998,7380.500000000003,7257.499999999999,6162159.999999997,107173.49999999999,50837.000000000015,2525043.0000000014,78933.50000000003,225630.49999999997,3366256.000000001,1481338.5000000002,242828.0000000001,12755.0,2263640.0000000005,2077.999999999999,49389.500000000015,94413.99999999996,3231.999999999998,65178.500000000015,1647.4999999999984,683428.4999999997,5015.999999999998,28195.000000000004,39664005.50000002,73343.99999999993,991777.9999999997,2287948.999999999,3261638.999999997,1645820.0000000007,29090005.000000007,1409020.9999999995,904449.5000000001,119206437.00000004,17698843.0,3187444.9999999995,56694715.5,6891901.000000002,12405824.500000011,3702241.499999999,2211.4999999999995,24005.000000000007,441234.50000000006,1572596.5,8116658.000000002,206351.99999999997,2281066.000000001,5981342.999999998,173341646.49999994,38334.500000000015,14482659.0,24174.0,4580.000000000002,158791898.99999997,13228886.999999993,8630652.0,1997731.0000000007,2165383.5000000014,323364.50000000006,65731.99999999996,1609537.4999999993,113488.00000000001,53261.50000000003,167204.0,61882.00000000001,39426.00000000002,13214.999999999998,33930.00000000001,3607.5000000000005,7328.499999999997,7814.999999999999,267916.5,19553.000000000004,15339.500000000002,67612.5,4557.9999999999945,92700.99999999996,1563.499999999999,52357.99999999998,5049.499999999997,9181.499999999995
1953,2634095886.500001,188824919.5,107771027.99999999,514565450.5,887671375.9999993,181464351.50000006,2663211.5,10863758.499999998,740271791.0000004,751135549.5000002,841459591.4999993,1792636294.999999,210878718.49999988,1581757576.4999998,1204164654.5,111299867.99999993,58718599.99999999,43743182.50000001,3988904.999999998,4849180.499999999,24927138.000000007,18985725.5,3079075.5000000023,2862337.0000000014,1751046877.5000012,876500229.0,717299184.0000004,1910247922.5,1792632773.5000002,1033747693.4999998,758885080.0,117615149.00000003,6316812.000000001,242684716.00000003,70267677.99999996,2405186.500000001,172599.9999999999,68485.50000000003,854702.0000000001,18674772.000000004,6183843.500000002,4267533.999999996,3119235.500000001,571920.4999999999,21795.999999999993,6123104.5,278303.50000000006,2398358.5,39312.49999999998,2403570.5,2611732.000000001,6249411.999999997,8213110.500000003,2543535.9999999995,3067162.499999999,28163284.499999985,4706354.499999998,4538442.500000001,1508947.999999999,2663769.5,892465.0000000005,13069431.499999989,238795.99999999997,481750.50000000006,63326.99999999998,53859796.49999997,9772552.999999998,22644126.999999993,1183290.4999999998,9639564.000000002,6765901.499999997,3837392.499999997,16967.999999999996,15777256.500000007,443972.00000000006,292737.50000000023,614470.5000000006,533229.0,13892847.500000006,74616700.50000001,2306201.5000000014,4361317.000000001,191545.50000000006,2965121.499999999,331089.0000000001,5553946.499999998,3162522.4999999986,557624.9999999999,974376.0000000002,4904800.000000005,699389.9999999999,2859190.5000000014,39439818.00000002,5314.5,2757562.500000001,2070809.5000000007,1476070.9999999998,1456148058.0,19109692.49999999,7498395.999999998,1862524.0000000002,1701026.9999999998,1349667.9999999993,6698077.499999998,710568575.4999998,577556358.9999999,2264324.500000002,199586.99999999997,8451370.0,10177412.500000002,90324041.99999999,820272.4999999999,20775208.0,495455757.99999964,8096697.999999999,43791390.0,184332.49999999988,370103860.9999999,17778097.500000004,78490.99999999996,8918221.0,38229584.99999998,8275082.000000004,177102800.50000003,57558.499999999985,4680448.500000004,73569072.5,1807811.9999999998,6593933.0,18779890.499999993,21132499.99999999,1187515.5000000005,22109181.000000004,426988.0,26757901.000000004,53911231.5,1493555.0000000007,3312598.9999999995,128373.00000000007,516729.9999999999,3633970.000000001,6064243.999999998,1476321.499999999,544098.5000000001,168089.4999999999,1468008.4999999995,475164.4999999999,26737.99999999999,1892160.9999999998,972655.5,3852815.5000000005,22958273.999999993,90146.99999999999,4837286.999999999,564139896.0000004,229683323.00000006,7350413.000000004,7415774.5,9152580.000000004,9594461.999999994,26126356.999999996,2669469.5,17057678.500000004,107851108.50000003,3660070.5000000005,38805409.50000001,78662105.00000001,4369085.5,1142623.4999999998,32043.500000000007,4139755.000000001,46206.5,150739.99999999988,2929046.999999999,54069.500000000015,59361.99999999999,1965177.9999999995,2514952.5,3360967.4999999995,7171374.000000004,50726700.49999999,111252002.00000001,1343568.5000000002,5323.0,2829188.999999998,4006100.9999999995,21593.50000000002,7841133.000000001,897.9999999999999,47410756.5,828783.0,309343.49999999994,427474.9999999999,1319435.4999999998,8572624.999999998,13436.999999999998,6192383.500000005,1497549.9999999998,28632407.0,144542466.0,6932061.499999998,8741818.500000002,43227660.00000001,69934985.5,14466.000000000005,301682.9999999999,20662.000000000004,10493492.999999996,4875636.500000001,18217145.0,5503.000000000005,48382.5,46245.49999999998,88236.5,219231.5000000001,7227.999999999997,7390.999999999999,7408.000000000001,6285740.499999999,110040.50000000003,51382.99999999999,2604808.4999999995,80216.49999999991,231967.9999999999,3419837.9999999995,1509734.5000000002,248662.99999999997,12655.499999999998,2277866.499999999,2095.9999999999986,50442.999999999985,94324.99999999997,3352.999999999999,67157.49999999997,1737.9999999999995,701857.0000000001,4985.5,28649.499999999996,40762346.50000003,75514.50000000001,1026992.5000000001,2341981.9999999995,3348798.5000000023,1691956.4999999993,29899007.00000001,1449899.9999999993,928195.5,122484860.0,18041280.500000007,3240893.4999999977,58433610.49999998,7033487.500000002,12746021.999999996,3800189.0000000005,2204.0,24333.999999999993,454547.0,1608287.0000000007,8344895.499999997,212362.00000000006,2308016.0000000014,6234731.500000001,176131895.00000003,38834.00000000002,14897728.5,24808.0,4639.500000000002,161165885.0,13526969.999999993,8816026.5,2047731.9999999998,2218758.5000000005,331215.0,66804.99999999996,1650228.5000000007,116210.50000000006,54299.499999999985,170161.4999999999,62539.50000000001,40263.500000000015,13309.5,34910.999999999985,3694.4999999999973,7441.0,8002.4999999999945,274291.49999999994,19665.999999999993,15607.99999999999,69486.99999999999,4577.499999999999,94772.99999999999,1575.9999999999989,53881.00000000002,5175.000000000002,9548.000000000004
1954,2685885262.9999986,192769480.00000003,110576718.99999996,526454119.00000006,907146404.9999999,186351537.5,2729774.499999999,11094445.000000002,748762782.9999995,759857228.0,851264749.0000005,1834620514.0000002,215203403.0,1619417110.9999998,1233173174.4999995,113736222.99999999,59990168.500000015,44741873.0,4061476.0000000014,4942705.5,25463856.499999993,19361394.000000004,3150375.9999999986,2952086.5000000005,1782869078.9999995,896200643.5,726119702.5000002,1952950020.000001,1833090477.5000005,1056749376.4999998,776341101.0,119859542.50000001,6577156.0000000065,248005523.0,71895806.00000004,2454586.500000001,176138.4999999999,70707.00000000003,870021.4999999999,19038034.000000004,6348096.999999998,4377318.499999998,3181528.9999999986,585478.9999999995,22293.499999999993,6196964.5,289135.0,2482120.999999999,39680.5,2467312.500000001,2657092.5,6428356.499999999,8424783.500000004,2622275.4999999986,3163879.9999999986,28678503.499999993,4766711.5,4616882.500000001,1533757.5000000002,2713003.5000000005,913016.5000000003,13343020.500000006,242974.99999999994,485149.5000000003,63987.0,55236043.000000015,10014321.000000004,23212547.999999996,1208175.9999999988,9893312.0,6969632.5,3919520.0000000014,18533.5,16125593.999999998,454041.49999999994,299929.5000000001,627891.0,540014.4999999998,14203717.500000006,76069576.49999996,2328781.9999999995,4413875.999999999,193548.5,3048526.500000002,339812.50000000006,5729404.999999997,3214560.4999999986,560977.5000000001,994768.9999999999,4972910.000000001,714672.4999999995,2946884.4999999995,40176322.500000015,5318.999999999999,2831385.499999998,2095064.5000000005,1502760.4999999995,1488941200.0000002,19651887.5,7741941.000000002,1902140.5000000002,1755674.9999999995,1382353.5000000002,6869777.500000004,725347144.0000002,590113086.5000004,2368612.0,197867.49999999983,8767773.5,10242801.500000002,91407521.00000001,834017.4999999995,21415464.5,506802231.49999994,8207949.500000001,44741295.49999999,189453.0,378686682.50000006,18226186.999999993,79998.50000000003,9087774.500000006,39136997.00000001,8445894.0,181799261.00000003,61208.999999999985,4783831.500000001,75367291.0,1850128.0000000007,6772373.0,19156648.0,21982503.49999999,1252277.0000000005,22713233.499999996,431907.0,27427859.499999996,55340676.000000015,1535958.9999999993,3384704.000000001,132560.99999999988,525110.5000000001,3682716.5,6219463.0,1538031.5,583845.5,173243.5,1510411.4999999998,481816.49999999994,27616.5,1960622.5,984014.5000000001,3947856.5000000005,23635921.000000004,95652.5,4921130.0,569740600.5000001,232939277.00000003,7448672.500000002,7476115.500000004,9221171.49999999,9704566.99999999,26590405.000000007,2721505.4999999986,17266638.499999996,109462666.5,3728025.0000000005,39319510.00000003,79101832.00000006,4406385.000000005,1154789.4999999998,32068.000000000004,4187245.999999999,46308.999999999985,154260.99999999997,2915140.9999999986,53443.99999999999,59995.500000000015,1982018.5000000002,2544559.499999997,3394328.4999999995,7213407.499999999,50957879.000000015,112296776.49999997,1381079.0000000007,5601.999999999998,2890172.4999999995,4048092.499999999,21699.5,7910730.500000001,904.5,47832094.00000001,847858.4999999998,313744.5,434367.0,1339970.5000000002,8616845.499999998,13609.499999999995,6266860.999999999,1515595.0,28857550.499999993,145402715.00000003,6939871.999999999,8788344.500000002,43676675.99999999,70104538.5,14712.500000000002,303481.0000000001,20662.999999999996,10615696.499999998,4938731.000000003,18569821.499999993,5644.000000000003,49370.99999999999,47493.99999999998,90824.00000000006,221553.0,7440.999999999999,7444.999999999998,7553.999999999998,6412844.500000001,113011.99999999996,52083.500000000015,2689092.0000000005,81776.00000000001,238384.49999999997,3475527.0000000033,1533447.0,255153.99999999994,12561.000000000005,2291097.499999999,2115.9999999999995,51342.500000000015,94105.99999999991,3479.0000000000005,69298.99999999997,1834.5000000000002,721153.5000000001,5028.000000000001,29158.000000000007,41916575.99999998,77673.99999999999,1064107.4999999993,2397830.4999999977,3439092.0000000014,1739810.0000000005,30752720.500000004,1492255.999999999,953085.4999999998,125865139.99999999,18381199.499999993,3297792.9999999995,60234984.500000015,7180550.999999997,13100828.999999996,3901442.499999999,2186.4999999999986,24725.00000000001,468965.5000000002,1644912.499999999,8579306.999999998,218622.5,2336842.5,6492779.000000001,179022182.50000012,39346.50000000001,15318840.499999996,25497.50000000002,4701.000000000001,163633796.99999994,13824219.500000002,8999323.499999998,2095121.4999999993,2275728.4999999995,339744.4999999998,67946.00000000004,1693504.5,119111.49999999996,55422.000000000015,173275.49999999997,63271.50000000002,41132.00000000003,13391.499999999998,35921.0,3779.4999999999977,7570.499999999998,8209.500000000004,280770.5,19759.500000000007,15887.499999999995,71557.00000000001,4594.500000000001,96881.99999999997,1585.9999999999984,55515.49999999998,5268.999999999998,9719.500000000002
